customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,tech_support,online_security,paperless_billing,churn
C0780,Male,0,No,No,26,Two year,81.56,2120.56,Electronic check,DSL,No,No,Yes,Yes
C0781,Male,0,No,No,5,Two year,76.02,380.1,Mailed check,DSL,No,No,Yes,Yes
C0782,Female,0,Yes,No,16,Month-to-month,20.73,331.68,Mailed check,DSL,No,Yes,Yes,Yes
C0783,Female,0,No,No,9,Month-to-month,25.19,226.71,Mailed check,No,No,Yes,Yes,Yes
C0784,Male,0,No,No,30,One year,31.16,934.8,Mailed check,DSL,No,Yes,Yes,No
C0785,Female,0,No,No,12,Month-to-month,77.09,925.08,Mailed check,Fiber optic,Yes,No,No,No
C0786,Male,0,Yes,No,60,Month-to-month,62.09,3725.4,Credit card,Fiber optic,Yes,Yes,Yes,Yes
C0787,Female,0,No,Yes,60,Month-to-month,51.44,3086.4,Electronic check,No,Yes,Yes,No,No
C0788,Male,1,No,Yes,24,One year,97.35,2336.4,Mailed check,No,Yes,No,Yes,No
C0789,Female,0,Yes,Yes,53,One year,86.15,4565.95,Electronic check,Fiber optic,No,No,Yes,Yes
C0790,Female,0,No,No,33,One year,52.87,1744.71,Electronic check,Fiber optic,No,Yes,No,No
C0791,Male,0,Yes,No,51,Two year,101.8,5191.8,Bank transfer,Fiber optic,Yes,Yes,Yes,No
C0792,Female,0,No,No,40,Month-to-month,113.19,4527.6,Mailed check,No,No,No,Yes,Yes
C0793,Female,0,No,No,69,One year,48.67,3358.23,Bank transfer,Fiber optic,Yes,Yes,Yes,No
C0794,Male,0,No,No,10,Month-to-month,107.15,1071.5,Credit card,Fiber optic,Yes,No,Yes,Yes
C0795,Female,0,No,Yes,52,One year,56.39,2932.28,Electronic check,No,No,No,Yes,Yes
C0796,Male,1,No,No,21,Two year,45.68,959.28,Credit card,Fiber optic,Yes,Yes,Yes,No
C0797,Female,0,Yes,No,54,Month-to-month,77.55,4187.7,Bank transfer,No,No,Yes,Yes,No
C0798,Male,0,Yes,Yes,16,Month-to-month,102.47,1639.52,Electronic check,DSL,No,Yes,No,Yes
C0799,Male,0,Yes,No,71,One year,72.33,5135.43,Electronic check,DSL,No,No,No,Yes
C0800,Male,0,Yes,No,5,Two year,24.14,120.7,Credit card,Fiber optic,Yes,Yes,No,Yes
C0801,Female,0,Yes,No,23,Month-to-month,97.16,2234.68,Credit card,Fiber optic,Yes,Yes,Yes,Yes
C0802,Female,0,Yes,No,60,Two year,72.78,4366.8,Mailed check,Fiber optic,No,Yes,Yes,No
C0803,Male,0,No,No,39,Two year,59.3,2312.7,Credit card,No,No,No,No,No
C0804,Female,0,No,No,10,One year,75.22,752.2,Credit card,Fiber optic,Yes,No,No,Yes
C0805,Female,0,Yes,No,3,Month-to-month,70.82,212.46,Mailed check,DSL,No,No,Yes,Yes
C0806,Female,0,No,No,42,Month-to-month,51.83,2176.86,Mailed check,DSL,No,Yes,No,No
C0807,Female,0,No,No,65,Month-to-month,46.59,3028.35,Credit card,Fiber optic,Yes,No,No,No
C0808,Male,0,Yes,No,48,Month-to-month,39.15,1879.2,Credit card,DSL,Yes,No,Yes,No
C0809,Female,1,Yes,No,47,Month-to-month,75.46,3546.62,Mailed check,No,No,Yes,No,No
C0810,Female,0,No,Yes,71,Month-to-month,107.52,7633.92,Mailed check,Fiber optic,No,Yes,No,No
C0811,Female,0,No,No,13,Month-to-month,83.14,1080.82,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0812,Male,0,Yes,No,56,Two year,65.14,3647.84,Electronic check,Fiber optic,No,No,Yes,No
C0813,Female,0,Yes,No,42,One year,35.41,1487.22,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0814,Female,0,No,Yes,18,Month-to-month,38.89,700.02,Bank transfer,DSL,No,No,Yes,Yes
C0815,Male,0,Yes,Yes,38,Month-to-month,97.49,3704.62,Bank transfer,DSL,No,No,No,Yes
C0816,Female,0,No,Yes,69,Month-to-month,48.92,3375.48,Electronic check,DSL,No,No,Yes,Yes
C0817,Female,0,No,No,36,Month-to-month,61.8,2224.8,Credit card,No,No,Yes,No,No
C0818,Female,0,No,Yes,13,Month-to-month,73.83,959.79,Mailed check,Fiber optic,No,No,No,No
C0819,Female,0,No,Yes,21,Two year,70.52,1480.92,Electronic check,Fiber optic,Yes,Yes,No,No
C0820,Female,0,Yes,No,1,Month-to-month,75.53,75.53,Bank transfer,DSL,No,Yes,No,No
C0821,Male,0,Yes,No,3,Month-to-month,114.23,342.69,Bank transfer,Fiber optic,Yes,Yes,No,Yes
C0822,Female,0,No,No,5,One year,37.42,187.1,Bank transfer,Fiber optic,No,Yes,No,No
C0823,Male,0,No,No,1,Month-to-month,59.62,59.62,Mailed check,Fiber optic,No,Yes,No,Yes
C0824,Male,0,Yes,No,8,One year,38.86,310.88,Credit card,DSL,No,No,Yes,No
C0825,Male,0,No,Yes,48,One year,106.29,5101.92,Bank transfer,DSL,No,No,Yes,Yes
C0826,Female,0,Yes,Yes,27,Two year,91.51,2470.77,Electronic check,Fiber optic,Yes,No,No,No
C0827,Female,0,Yes,Yes,57,One year,57.8,3294.6,Credit card,DSL,Yes,No,Yes,Yes
C0828,Female,0,No,No,31,Month-to-month,60.72,1882.32,Electronic check,DSL,No,Yes,Yes,Yes
C0829,Female,0,No,No,48,Month-to-month,79.82,3831.36,Bank transfer,DSL,No,No,No,Yes
C0830,Male,0,No,Yes,60,Month-to-month,104.42,6265.2,Electronic check,Fiber optic,No,No,Yes,Yes
C0831,Female,0,Yes,No,48,Month-to-month,34.87,1673.76,Mailed check,Fiber optic,Yes,No,Yes,No
C0832,Male,0,Yes,No,53,Month-to-month,99.27,5261.31,Electronic check,No,Yes,No,Yes,No
C0833,Male,1,No,Yes,31,Month-to-month,86.18,2671.58,Mailed check,Fiber optic,No,No,Yes,Yes
C0834,Female,1,Yes,No,22,One year,32.1,706.2,Bank transfer,DSL,Yes,No,No,No
C0835,Female,0,No,No,24,Month-to-month,20.78,498.72,Credit card,Fiber optic,Yes,Yes,Yes,Yes
C0836,Female,0,Yes,Yes,69,Month-to-month,103.2,7120.8,Mailed check,Fiber optic,No,Yes,Yes,Yes
C0837,Female,0,Yes,Yes,12,Month-to-month,115.01,1380.12,Credit card,DSL,Yes,Yes,Yes,No
C0838,Male,1,No,No,61,Month-to-month,66.94,4083.34,Credit card,Fiber optic,No,Yes,Yes,Yes
C0839,Male,0,Yes,No,44,Month-to-month,118.89,5231.16,Bank transfer,No,Yes,No,Yes,No
C0840,Female,0,Yes,Yes,9,Month-to-month,79.32,713.88,Mailed check,DSL,Yes,Yes,Yes,Yes
C0841,Female,0,No,No,40,Month-to-month,90.39,3615.6,Electronic check,DSL,Yes,No,Yes,Yes
C0842,Male,0,Yes,No,8,One year,44.88,359.04,Credit card,Fiber optic,No,Yes,Yes,Yes
C0843,Male,0,Yes,No,2,Month-to-month,88.74,177.48,Bank transfer,Fiber optic,No,Yes,Yes,Yes
C0844,Female,0,No,No,18,Month-to-month,26.85,483.3,Mailed check,Fiber optic,No,No,No,Yes
C0845,Male,0,Yes,No,30,Month-to-month,54.31,1629.3,Electronic check,DSL,Yes,Yes,No,No
C0846,Female,1,No,No,4,Month-to-month,40.54,162.16,Bank transfer,Fiber optic,No,Yes,No,Yes
C0847,Female,0,Yes,No,26,One year,39.05,1015.3,Bank transfer,Fiber optic,Yes,Yes,No,No
C0848,Male,0,No,Yes,68,Month-to-month,35.82,2435.76,Bank transfer,Fiber optic,Yes,No,Yes,No
C0849,Male,0,Yes,No,35,Month-to-month,70.1,2453.5,Credit card,DSL,Yes,Yes,No,No
C0850,Male,0,No,Yes,8,Two year,67.86,542.88,Bank transfer,Fiber optic,No,Yes,No,Yes
C0851,Male,0,No,No,3,Month-to-month,50.54,151.62,Electronic check,Fiber optic,Yes,Yes,No,Yes
C0852,Female,0,Yes,No,21,Month-to-month,34.08,715.68,Electronic check,Fiber optic,No,No,Yes,Yes
C0853,Female,0,Yes,Yes,47,Month-to-month,103.56,4867.32,Electronic check,No,No,Yes,No,Yes
C0854,Female,1,No,No,1,Two year,98.07,98.07,Mailed check,DSL,No,No,Yes,Yes
C0855,Female,0,No,No,18,Month-to-month,84.77,1525.86,Bank transfer,Fiber optic,Yes,No,Yes,No
C0856,Male,0,No,No,29,Month-to-month,97.91,2839.39,Mailed check,DSL,Yes,Yes,Yes,No
C0857,Female,0,No,Yes,64,One year,94.63,6056.32,Mailed check,Fiber optic,No,Yes,Yes,No
C0858,Female,0,No,No,63,One year,99.25,6252.75,Credit card,DSL,Yes,No,Yes,No
C0859,Male,0,Yes,Yes,62,Two year,39.74,2463.88,Electronic check,Fiber optic,No,Yes,No,Yes
C0860,Male,0,No,No,53,Two year,38.04,2016.12,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes
C0861,Male,0,Yes,Yes,37,Month-to-month,89.56,3313.72,Bank transfer,No,No,No,Yes,No
C0862,Female,1,No,No,66,Month-to-month,68.81,4541.46,Bank transfer,Fiber optic,No,No,Yes,Yes
C0863,Female,0,No,Yes,68,Month-to-month,50.48,3432.64,Credit card,DSL,No,Yes,Yes,No
C0864,Female,0,Yes,No,71,One year,66.04,4688.84,Mailed check,Fiber optic,Yes,No,No,No
C0865,Male,1,No,Yes,58,Month-to-month,97.11,5632.38,Mailed check,Fiber optic,No,No,Yes,Yes
C0866,Male,0,Yes,No,64,Two year,105.9,6777.6,Electronic check,No,Yes,No,Yes,Yes
C0867,Male,0,Yes,Yes,71,Two year,72.76,5165.96,Mailed check,Fiber optic,No,No,No,No
C0868,Female,1,No,No,33,One year,86.55,2856.15,Bank transfer,No,No,No,Yes,No
C0869,Male,0,No,No,38,Month-to-month,79.91,3036.58,Mailed check,DSL,Yes,Yes,No,No
C0870,Female,0,No,No,48,Month-to-month,87.34,4192.32,Electronic check,No,No,Yes,Yes,No
C0871,Male,0,No,No,52,Month-to-month,91.78,4772.56,Bank transfer,Fiber optic,No,Yes,Yes,Yes
C0872,Female,0,No,No,67,Two year,20.02,1341.34,Mailed check,DSL,Yes,Yes,No,No
C0873,Female,0,Yes,No,17,Month-to-month,110.77,1883.09,Electronic check,DSL,No,Yes,Yes,No
C0874,Female,0,No,No,41,One year,51.13,2096.33,Bank transfer,Fiber optic,No,No,No,No
C0875,Female,0,No,No,45,One year,39.89,1795.05,Credit card,DSL,No,Yes,Yes,No
C0876,Female,0,No,No,26,Month-to-month,55.36,1439.36,Bank transfer,Fiber optic,No,Yes,No,Yes
C0877,Male,0,Yes,No,6,Two year,20.02,120.12,Mailed check,Fiber optic,No,No,Yes,No
C0878,Male,0,No,No,37,Two year,67.01,2479.37,Credit card,Fiber optic,Yes,No,Yes,No
C0879,Male,0,Yes,No,48,Month-to-month,67.92,3260.16,Electronic check,Fiber optic,Yes,Yes,Yes,No
C0880,Female,0,Yes,No,24,One year,63.55,1525.2,Credit card,DSL,No,No,Yes,Yes
C0881,Male,0,No,No,44,Month-to-month,96.3,4237.2,Bank transfer,Fiber optic,No,No,Yes,Yes
C0882,Female,0,No,No,10,Month-to-month,22.85,228.5,Electronic check,No,Yes,No,Yes,Yes
C0883,Female,1,No,No,27,Two year,109.51,2956.77,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0884,Male,1,Yes,No,46,One year,96.41,4434.86,Credit card,Fiber optic,Yes,Yes,No,No
C0885,Female,0,Yes,No,20,Month-to-month,67.71,1354.2,Electronic check,Fiber optic,No,No,Yes,Yes
C0886,Female,0,No,No,45,One year,88.12,3965.4,Electronic check,Fiber optic,No,No,No,Yes
C0887,Female,0,No,No,34,Month-to-month,25.68,873.12,Bank transfer,No,No,No,No,No
C0888,Male,1,Yes,No,20,One year,42.7,854.0,Mailed check,DSL,Yes,Yes,No,No
C0889,Male,0,No,Yes,23,One year,118.14,2717.22,Electronic check,DSL,No,Yes,Yes,No
C0890,Male,0,No,Yes,15,Month-to-month,29.42,441.3,Credit card,DSL,Yes,No,Yes,No
C0891,Female,0,No,Yes,13,Month-to-month,103.73,1348.49,Credit card,DSL,No,No,Yes,Yes
C0892,Female,0,Yes,Yes,30,Two year,87.86,2635.8,Electronic check,DSL,Yes,Yes,No,No
C0893,Female,0,Yes,Yes,27,Two year,104.51,2821.77,Credit card,Fiber optic,Yes,No,Yes,Yes
C0894,Female,0,No,No,17,Month-to-month,65.54,1114.18,Credit card,No,No,No,Yes,Yes
C0895,Female,0,Yes,No,25,Month-to-month,33.99,849.75,Mailed check,Fiber optic,Yes,Yes,Yes,Yes
C0896,Male,0,Yes,Yes,39,Month-to-month,45.04,1756.56,Credit card,No,Yes,Yes,Yes,Yes
C0897,Male,0,Yes,Yes,8,Month-to-month,66.09,528.72,Mailed check,Fiber optic,No,No,Yes,Yes
C0898,Female,0,No,No,69,Two year,92.29,6368.01,Electronic check,Fiber optic,No,No,Yes,No
C0899,Male,1,No,Yes,29,One year,51.51,1493.79,Credit card,Fiber optic,Yes,No,No,No
C0900,Female,1,No,No,50,Month-to-month,46.18,2309.0,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0901,Male,0,No,No,25,Month-to-month,74.61,1865.25,Bank transfer,DSL,No,Yes,Yes,No
C0902,Male,1,No,No,66,One year,45.29,2989.14,Credit card,DSL,No,No,Yes,No
C0903,Female,0,No,No,13,One year,86.91,1129.83,Electronic check,No,No,Yes,Yes,No
C0904,Male,0,No,No,69,One year,69.68,4807.92,Mailed check,DSL,No,Yes,No,No
C0905,Female,0,Yes,No,25,Month-to-month,30.81,770.25,Bank transfer,Fiber optic,Yes,No,Yes,Yes
C0906,Female,0,No,No,53,Two year,107.41,5692.73,Credit card,Fiber optic,Yes,No,No,No
C0907,Male,0,Yes,No,41,Two year,43.57,1786.37,Electronic check,No,Yes,No,Yes,No
C0908,Male,0,Yes,Yes,33,Month-to-month,75.28,2484.24,Bank transfer,DSL,No,Yes,Yes,No
C0909,Female,1,No,No,18,One year,78.0,1404.0,Mailed check,DSL,No,Yes,No,No
C0910,Female,0,Yes,No,58,One year,34.21,1984.18,Mailed check,Fiber optic,No,No,Yes,Yes
C0911,Male,1,No,Yes,40,Month-to-month,51.74,2069.6,Bank transfer,Fiber optic,No,No,Yes,No
C0912,Female,1,Yes,Yes,33,Month-to-month,64.81,2138.73,Bank transfer,DSL,Yes,No,Yes,No
C0913,Male,0,Yes,No,47,One year,25.3,1189.1,Mailed check,DSL,No,Yes,No,No
C0914,Female,0,Yes,No,60,One year,44.6,2676.0,Mailed check,Fiber optic,No,No,No,No
C0915,Male,0,No,Yes,38,Month-to-month,35.89,1363.82,Mailed check,DSL,No,Yes,Yes,No
C0916,Female,0,Yes,No,65,Month-to-month,113.8,7397.0,Bank transfer,No,No,Yes,Yes,No
C0917,Male,1,No,No,53,One year,104.04,5514.12,Credit card,DSL,No,Yes,No,No
C0918,Female,1,No,Yes,14,One year,58.87,824.18,Bank transfer,Fiber optic,Yes,No,No,No
C0919,Female,1,No,Yes,27,One year,114.5,3091.5,Bank transfer,DSL,Yes,No,Yes,No
C0920,Female,0,Yes,No,29,One year,36.82,1067.78,Credit card,Fiber optic,No,Yes,Yes,No
C0921,Male,0,Yes,No,71,Month-to-month,63.6,4515.6,Mailed check,Fiber optic,No,No,Yes,Yes
C0922,Female,1,No,No,19,One year,45.23,859.37,Credit card,Fiber optic,Yes,No,Yes,No
C0923,Male,0,No,Yes,16,Month-to-month,81.22,1299.52,Bank transfer,DSL,No,No,Yes,Yes
C0924,Male,0,Yes,No,60,One year,91.92,5515.2,Electronic check,No,No,Yes,Yes,No
C0925,Female,1,Yes,Yes,65,Month-to-month,75.78,4925.7,Bank transfer,No,Yes,No,Yes,No
C0926,Male,0,No,No,3,Month-to-month,91.41,274.23,Mailed check,No,Yes,No,No,Yes
C0927,Male,0,Yes,No,18,One year,67.9,1222.2,Electronic check,DSL,No,No,No,No
C0928,Female,0,Yes,No,55,Month-to-month,60.19,3310.45,Bank transfer,Fiber optic,No,No,Yes,Yes
C0929,Female,0,No,No,40,Two year,29.1,1164.0,Bank transfer,DSL,Yes,No,No,No
C0930,Female,0,Yes,No,38,Month-to-month,42.49,1614.62,Mailed check,DSL,No,No,No,Yes
C0931,Female,0,Yes,No,17,One year,67.72,1151.24,Mailed check,DSL,Yes,Yes,No,No
C0932,Female,0,No,No,6,Month-to-month,53.47,320.82,Mailed check,DSL,No,Yes,Yes,Yes
C0933,Female,1,Yes,No,43,One year,107.12,4606.16,Bank transfer,Fiber optic,No,No,No,Yes
C0934,Female,0,Yes,No,28,Two year,33.45,936.6,Credit card,DSL,Yes,Yes,No,No
C0935,Male,1,Yes,No,64,Month-to-month,77.91,4986.24,Credit card,Fiber optic,No,Yes,No,No
C0936,Male,1,Yes,No,47,Month-to-month,61.95,2911.65,Mailed check,Fiber optic,Yes,No,Yes,No
C0937,Female,0,No,No,34,Month-to-month,51.86,1763.24,Bank transfer,No,No,No,Yes,Yes
C0938,Male,0,Yes,No,10,One year,71.25,712.5,Mailed check,Fiber optic,No,No,Yes,Yes
C0939,Female,0,Yes,Yes,71,Month-to-month,97.18,6899.78,Electronic check,No,No,Yes,Yes,No
C0940,Female,0,Yes,No,62,Month-to-month,104.67,6489.54,Bank transfer,DSL,No,Yes,Yes,No
C0941,Female,0,Yes,No,55,One year,57.07,3138.85,Credit card,DSL,No,Yes,No,No
C0942,Female,0,Yes,No,47,Month-to-month,94.98,4464.06,Electronic check,DSL,No,Yes,Yes,No
C0943,Female,0,No,No,65,Month-to-month,119.68,7779.2,Electronic check,DSL,No,Yes,No,No
C0944,Female,0,Yes,No,23,One year,56.42,1297.66,Electronic check,DSL,No,No,Yes,No
C0945,Male,0,No,No,56,Month-to-month,77.96,4365.76,Mailed check,No,No,No,Yes,Yes
C0946,Male,1,No,Yes,17,One year,38.27,650.59,Electronic check,Fiber optic,Yes,No,Yes,No
C0947,Male,0,No,Yes,65,Month-to-month,114.83,7463.95,Bank transfer,DSL,No,No,No,Yes
C0948,Male,0,No,No,16,Month-to-month,64.25,1028.0,Bank transfer,Fiber optic,Yes,No,Yes,Yes
C0949,Female,0,No,Yes,21,Two year,70.91,1489.11,Mailed check,Fiber optic,Yes,No,No,No
C0950,Female,0,No,No,22,Month-to-month,103.72,2281.84,Credit card,DSL,No,No,Yes,No
C0951,Female,0,No,No,11,One year,31.8,349.8,Electronic check,No,No,No,No,Yes
C0952,Male,0,Yes,Yes,51,Two year,32.86,1675.86,Electronic check,Fiber optic,No,Yes,No,Yes
C0953,Female,0,No,No,37,Month-to-month,70.67,2614.79,Credit card,No,No,No,No,Yes
C0954,Female,0,No,No,69,Month-to-month,105.53,7281.57,Mailed check,Fiber optic,No,No,Yes,Yes
C0955,Female,0,No,No,29,One year,90.87,2635.23,Electronic check,DSL,No,No,No,No
C0956,Male,0,Yes,No,18,One year,72.51,1305.18,Credit card,Fiber optic,Yes,No,Yes,No
C0957,Male,0,Yes,No,70,Two year,28.14,1969.8,Bank transfer,Fiber optic,No,No,Yes,No
C0958,Male,0,No,Yes,62,Month-to-month,37.52,2326.24,Electronic check,Fiber optic,No,No,Yes,Yes
C0959,Male,0,Yes,Yes,41,Month-to-month,99.22,4068.02,Electronic check,Fiber optic,Yes,Yes,No,No
C0960,Female,0,No,No,25,Two year,105.9,2647.5,Mailed check,DSL,Yes,No,No,Yes
C0961,Female,0,No,No,20,Month-to-month,103.45,2069.0,Bank transfer,Fiber optic,No,No,No,No
C0962,Male,1,Yes,No,2,Two year,39.81,79.62,Bank transfer,DSL,Yes,No,No,No
C0963,Male,1,No,No,35,Two year,118.17,4135.95,Electronic check,Fiber optic,Yes,No,Yes,No
C0964,Male,0,No,No,34,Two year,51.51,1751.34,Credit card,Fiber optic,No,Yes,No,No
C0965,Female,0,No,Yes,22,Month-to-month,35.88,789.36,Credit card,No,Yes,No,No,No
C0966,Female,0,Yes,Yes,64,Month-to-month,60.02,3841.28,Electronic check,Fiber optic,No,Yes,Yes,No
C0967,Male,0,Yes,No,7,Month-to-month,112.67,788.69,Credit card,Fiber optic,Yes,No,Yes,Yes
C0968,Male,0,Yes,No,10,One year,107.69,1076.9,Mailed check,Fiber optic,Yes,No,No,Yes
C0969,Male,0,Yes,No,29,Two year,59.79,1733.91,Credit card,No,No,Yes,No,No
C0970,Female,1,No,No,70,One year,68.93,4825.1,Electronic check,DSL,Yes,No,Yes,No
C0971,Female,0,No,No,38,One year,89.56,3403.28,Credit card,No,No,Yes,No,No
C0972,Male,0,No,No,45,Month-to-month,85.46,3845.7,Bank transfer,No,No,Yes,Yes,Yes
C0973,Female,0,No,No,22,Month-to-month,85.12,1872.64,Electronic check,DSL,Yes,Yes,Yes,Yes
C0974,Male,0,No,No,14,One year,21.33,298.62,Bank transfer,Fiber optic,No,Yes,Yes,No
C0975,Male,0,No,Yes,36,Month-to-month,96.94,3489.84,Credit card,DSL,No,No,No,Yes
C0976,Male,0,Yes,No,8,Month-to-month,25.97,207.76,Bank transfer,No,Yes,Yes,Yes,Yes
C0977,Male,0,No,No,48,One year,40.95,1965.6,Credit card,DSL,No,No,No,Yes
C0978,Female,1,No,No,21,Month-to-month,57.11,1199.31,Electronic check,Fiber optic,Yes,No,No,No
C0979,Female,1,No,Yes,3,Two year,114.01,342.03,Credit card,Fiber optic,No,Yes,No,Yes
C0980,Male,0,No,No,37,One year,34.74,1285.38,Credit card,DSL,Yes,No,No,No
C0981,Female,0,No,No,69,Two year,37.96,2619.24,Credit card,Fiber optic,No,Yes,Yes,No
C0982,Female,0,Yes,No,51,Month-to-month,28.6,1458.6,Mailed check,No,No,No,No,Yes
C0983,Female,0,No,No,19,Month-to-month,83.38,1584.22,Credit card,Fiber optic,Yes,Yes,Yes,No
C0984,Male,1,No,No,48,Month-to-month,82.26,3948.48,Credit card,DSL,No,No,No,Yes
C0985,Female,0,No,Yes,46,Month-to-month,63.75,2932.5,Credit card,DSL,Yes,No,No,No
C0986,Male,0,No,No,27,Month-to-month,25.25,681.75,Mailed check,Fiber optic,No,Yes,Yes,Yes
C0987,Male,0,Yes,Yes,45,Two year,21.04,946.8,Electronic check,Fiber optic,Yes,Yes,No,No
C0988,Male,0,Yes,No,11,Month-to-month,87.1,958.1,Credit card,DSL,No,No,Yes,Yes
C0989,Male,1,Yes,No,62,Month-to-month,79.57,4933.34,Bank transfer,No,No,No,Yes,No
C0990,Female,0,No,No,69,Month-to-month,102.11,7045.59,Credit card,Fiber optic,Yes,Yes,Yes,Yes
C0991,Female,0,Yes,No,13,Month-to-month,76.34,992.42,Bank transfer,DSL,Yes,Yes,Yes,Yes
C0992,Male,0,Yes,No,46,Two year,20.82,957.72,Bank transfer,No,Yes,No,Yes,No
C0993,Female,0,No,Yes,43,Two year,45.4,1952.2,Mailed check,DSL,No,Yes,Yes,Yes
C0994,Male,0,No,Yes,64,Month-to-month,49.56,3171.84,Credit card,No,No,No,No,No
C0995,Female,0,Yes,Yes,18,One year,86.43,1555.74,Bank transfer,DSL,No,No,No,Yes
C0996,Female,0,Yes,No,55,Month-to-month,96.61,5313.55,Credit card,DSL,No,Yes,No,Yes
C0997,Female,0,Yes,Yes,59,One year,94.3,5563.7,Bank transfer,No,No,No,No,Yes
C0998,Male,0,Yes,No,53,One year,92.45,4899.85,Credit card,DSL,No,No,No,No
C0999,Female,0,Yes,No,58,One year,62.89,3647.62,Electronic check,Fiber optic,Yes,Yes,No,No
C1000,Male,0,No,No,38,Month-to-month,63.42,2409.96,Credit card,DSL,Yes,Yes,No,No
